=== SHEET: background lists ===
COMPLETE	√	YES	X		1)	Yes	Phase	Description	Phase + Description		Description2	Phase + Description	Phase
											Chair Rail Install	06-2003-10000- - (Chair Rail Install)	06-2003-10000-
											Chair Rail Install	06-2003-90000- - (Chair Rail Install)	06-2003-90000-
											Crown Install	06-2004-10000- - (Crown Install)	06-2004-10000-
											Crown Install	06-2004-90000- - (Crown Install)	06-2004-90000-
											Door/Window Casing Install	06-2005-10000- - (Door/Window Casing Install)	06-2005-10000-
											Door/Window Casing Install	06-2005-90000- - (Door/Window Casing Install)	06-2005-90000-
											Vertical/Corner Trim Install	06-2006-10000- - (Vertical/Corner Trim Install)	06-2006-10000-
											Vertical/Corner Trim Install	06-2006-90000- - (Vertical/Corner Trim Install)	06-2006-90000-
											Ext. Wood Fascia	06-2030-10000- - (Ext. Wood Fascia)	06-2030-10000-
											Interior Paneling	06-2410-10000- - (Interior Paneling)	06-2410-10000-
											Wood Shelving	06-2710-10000- - (Wood Shelving)	06-2710-10000-
											Misc. Int. Finish Work	06-2900-10000- - (Misc. Int. Finish Work)	06-2900-10000-
											Arch. Woodwork	06-4000-10000- - (Arch. Woodwork)	06-4000-10000-
											Residential Cabinets	06-4050-10000- - (Residential Cabinets)	06-4050-10000-
											Damproofing / Waterproofing / Air Barrier	07-1000-10000- - (Damproofing / Waterproofing / Air Barrier)	07-1000-10000-
											Insulation	07-2000-10000- - (Insulation)	07-2000-10000-
											Under Slab Insul.	07-2080-10000- - (Under Slab Insul.)	07-2080-10000-
											Rigid Insulation	07-2200-10000- - (Rigid Insulation)	07-2200-10000-
											Fire Stopping & Joint Sealants	07-2500-10000- - (Fire Stopping & Joint Sealants)	07-2500-10000-
											Masonry Veneer	07-2600-10000- - (Masonry Veneer)	07-2600-10000-
											Shingles & Roof Tile	07-3000-10000- - (Shingles & Roof Tile)	07-3000-10000-
											Asphalt Shingles	07-3100-10000- - (Asphalt Shingles)	07-3100-10000-
											Tile Roofing	07-3200-10000- - (Tile Roofing)	07-3200-10000-
											Metal Roofing	07-4100-10000- - (Metal Roofing)	07-4100-10000-
											Metal Wall Panels	07-4150-10000- - (Metal Wall Panels)	07-4150-10000-
											Metal Soffits	07-4170-10000- - (Metal Soffits)	07-4170-10000-
											Membrane Roofing	07-5000-10000- - (Membrane Roofing)	07-5000-10000-
											Single Membrane Rfg.	07-5450-10000- - (Single Membrane Rfg.)	07-5450-10000-
											Foam Roofing	07-5500-10000- - (Foam Roofing)	07-5500-10000-
											Asphalt Roofing	07-5600-10000- - (Asphalt Roofing)	07-5600-10000-
											Sheet Metal Flashing & Trim	07-6000-10000- - (Sheet Metal Flashing & Trim)	07-6000-10000-
											Metal Copings	07-6600-10000- - (Metal Copings)	07-6600-10000-
											Skylights & Solatubes	07-8100-10000- - (Skylights & Solatubes)	07-8100-10000-
											Roof Specialties & Accessories	07-8300-10000- - (Roof Specialties & Accessories)	07-8300-10000-
											Smoke Hatches	07-8350-10000- - (Smoke Hatches)	07-8350-10000-
											Caulking / Sealing	07-9010-10000- - (Caulking / Sealing)	07-9010-10000-
											Gypsum at Roof Deck	07-9100-10000- - (Gypsum at Roof Deck)	07-9100-10000-
											Install Drs.	08-0500-10000- - (Install Drs.)	08-0500-10000-
											Rpr. / Rehang Exist Drs.	08-0800-10000- - (Rpr. / Rehang Exist Drs.)	08-0800-10000-
											HM Frames, Doors, & Hardware	08-1000-10000- - (HM Frames, Doors, & Hardware)	08-1000-10000-
											Install Door Frames	08-1110-10000- - (Install Door Frames)	08-1110-10000-
											Door/Frame/HW Shakeout & Sort	08-1111-10000- - (Door/Frame/HW Shakeout & Sort)	08-1111-10000-
											H M Frames	08-1130-10000- - (H M Frames)	08-1130-10000-
											HM Doors	08-1170-10000- - (HM Doors)	08-1170-10000-
											Wood Doors	08-2000-10000- - (Wood Doors)	08-2000-10000-
											Wood Drs. - Solid Core	08-2150-10000- - (Wood Drs. - Solid Core)	08-2150-10000-
											Special Doors	08-3000-10000- - (Special Doors)	08-3000-10000-
											Folding Doors	08-3030-10000- - (Folding Doors)	08-3030-10000-
											Overhead Coiling Doors	08-3050-10000- - (Overhead Coiling Doors)	08-3050-10000-
											Access Doors & Frames	08-3100-10000- - (Access Doors & Frames)	08-3100-10000-
											Ceiling Hatch Doors	08-3200-10000- - (Ceiling Hatch Doors)	08-3200-10000-
											Floor Doors	08-3250-10000- - (Floor Doors)	08-3250-10000-
											Door Operators	08-3300-10000- - (Door Operators)	08-3300-10000-
											Steel Windows	08-4100-10000- - (Steel Windows)	08-4100-10000-
											Alum Windows	08-4110-10000- - (Alum Windows)	08-4110-10000-
											Wood Windows	08-5000-10000- - (Wood Windows)	08-5000-10000-
											Vinyl Windows	08-5002-10000- - (Vinyl Windows)	08-5002-10000-
											Special Windows	08-6000-10000- - (Special Windows)	08-6000-10000-
											Finish Hardware	08-7000-10000- - (Finish Hardware)	08-7000-10000-
											Security Hardware	08-7100-10000- - (Security Hardware)	08-7100-10000-
											Glass & Glazing	08-8000-10000- - (Glass & Glazing)	08-8000-10000-
											Mirrors	08-8300-10000 - (Mirrors)	08-8300-10000
											Aluminum Frames / Entrances	08-8350-10000- - (Aluminum Frames / Entrances)	08-8350-10000-
											Mirror Replacement	08-8500-10000- - (Mirror Replacement)	08-8500-10000-
											Lath - Plaster	09-1000-10000- - (Lath - Plaster)	09-1000-10000-
											Exterior Wall Systems (Stucco / EIFS)	09-1500-10000- - (Exterior Wall Systems (Stucco / EIFS))	09-1500-10000-
											Metal Studs & Drywall Package	09-2000-10000- - (Metal Studs & Drywall Package)	09-2000-10000-
											Gypsum Wallboard	09-2500-10000- - (Gypsum Wallboard)	09-2500-10000-
											Tile Package	09-3000-10000- - (Tile Package)	09-3000-10000-
											Ceramic Tile	09-3100-10000- - (Ceramic Tile)	09-3100-10000-
											Quarry Tile	09-3300-10000- - (Quarry Tile)	09-3300-10000-
											Terrazzo	09-4000-10000- - (Terrazzo)	09-4000-10000-
											Terrazzo Protection	09-4001-10000- - (Terrazzo Protection)	09-4001-10000-
											Special Stone Flooring	09-4500-10000- - (Special Stone Flooring)	09-4500-10000-
											Acoustical Treatment	09-5000-10000- - (Acoustical Treatment)	09-5000-10000-
											Acoustical Ceilings & Wall Panels	09-5200-10000- - (Acoustical Ceilings & Wall Panels)	09-5200-10000-
											Acoustical Ceilings	09-5210-10000- - (Acoustical Ceilings)	09-5210-10000-
											Acoustical Wall Panels	09-5220-10000- - (Acoustical Wall Panels)	09-5220-10000-
											Specialty Ceilings	09-5300-10000- - (Specialty Ceilings)	09-5300-10000-
											Flooring Package	09-6000-10000- - (Flooring Package)	09-6000-10000-
											Floor Prep.	09-6010-10000- - (Floor Prep.)	09-6010-10000-
											Wood Plank Flr.	09-6050-10000- - (Wood Plank Flr.)	09-6050-10000-
											Wood Parquet Floors	09-6060-10000- - (Wood Parquet Floors)	09-6060-10000-
											Wood Gym Flooring	09-6250-10000- - (Wood Gym Flooring)	09-6250-10000-
											Resilient Tile Floor (VCT)	09-6530-10000- - (Resilient Tile Floor (VCT))	09-6530-10000-
											Rubber / Vinyl Base	09-6700-10000- - (Rubber / Vinyl Base)	09-6700-10000-
											Carpet	09-6820-10000- - (Carpet)	09-6820-10000-
											Remov. / Reinstl. Carpet	09-6910-10000- - (Remov. / Reinstl. Carpet)	09-6910-10000-
											Resinous (Epoxy) Flooring	09-7200-10000- - (Resinous (Epoxy) Flooring)	09-7200-10000-
											Rubber Gym Floor	09-7500-10000- - (Rubber Gym Floor)	09-7500-10000-
											Special Coatings	09-8000-10000- - (Special Coatings)	09-8000-10000-
											Concrete Grinding & Polishing	09-8100-10000- - (Concrete Grinding & Polishing)	09-8100-10000-
											Special Floors	09-8200-10000- - (Special Floors)	09-8200-10000-
											Applied Fireproofing	09-8400-10000- - (Applied Fireproofing)	09-8400-10000-
											FRP	09-8500-10000- - (FRP)	09-8500-10000-
											Spray - On ACO Surface	09-8600-10000- - (Spray - On ACO Surface)	09-8600-10000-
											Painting	09-9000-10000- - (Painting)	09-9000-10000-
											Painting (SP)	09-9000-90000- - (Painting (SP))	09-9000-90000-
											Paint - Gym Floor	09-9100-10000- - (Paint - Gym Floor)	09-9100-10000-
											Repaint HM Frames	09-9120-10000- - (Repaint HM Frames)	09-9120-10000-
											Inter. Painting - Misc.	09-9400-10000- - (Inter. Painting - Misc.)	09-9400-10000-
											Sanitary Wall Panels	09-9550-10000- - (Sanitary Wall Panels)	09-9550-10000-
											Resilient Wall Pad	09-9560-10000- - (Resilient Wall Pad)	09-9560-10000-
											Other Building Specialties	10-0010-10000- - (Other Building Specialties)	10-0010-10000-
											Chalk / Tack Bds.	10-1000-10000- - (Chalk / Tack Bds.)	10-1000-10000-
											Projection Screens	10-1010-10000- - (Projection Screens)	10-1010-10000-
											Visual Display Boards	10-1020-10000- - (Visual Display Boards)	10-1020-10000-
											Tack Boards	10-1030-10000- - (Tack Boards)	10-1030-10000-
											Hospital Cubicles	10-2010-10000- - (Hospital Cubicles)	10-2010-10000-
											Toilet Partitions & Accessories	10-2020-10000- - (Toilet Partitions & Accessories)	10-2020-10000-
											Wire Mesh Partition	10-2030-10000- - (Wire Mesh Partition)	10-2030-10000-
											Operable Walls	10-2040-10000- - (Operable Walls)	10-2040-10000-
											Demountable Partns.	10-2050-10000- - (Demountable Partns.)	10-2050-10000-
											Folding Partitions	10-2060-10000- - (Folding Partitions)	10-2060-10000-
											Cubicle Track and Curtain	10-2070-10000- - (Cubicle Track and Curtain)	10-2070-10000-
											Shower Curtains	10-2100-10000- - (Shower Curtains)	10-2100-10000-
											Wall Protection & Corner Guards	10-3010-10000- - (Wall Protection & Corner Guards)	10-3010-10000-
											Stair Nosing	10-3015-10000- - (Stair Nosing)	10-3015-10000-
											Access Flooring	10-3020-10000- - (Access Flooring)	10-3020-10000-
											Special Molding	10-3030-10000- - (Special Molding)	10-3030-10000-
											Telescope Ladder	10-3040-10000- - (Telescope Ladder)	10-3040-10000-
											Flagpole	10-3050-10000- - (Flagpole)	10-3050-10000-
											Door Signs	10-3060-10000- - (Door Signs)	10-3060-10000-
											Signage Package	10-3070-10000- - (Signage Package)	10-3070-10000-
											BBQ Grills	10-3075-10000- - (BBQ Grills)	10-3075-10000-
											Momument Sign	10-3080-10000- - (Momument Sign)	10-3080-10000-
											Exterior Lettering	10-3090-10000- - (Exterior Lettering)	10-3090-10000-
											Plaques	10-3100-10000- - (Plaques)	10-3100-10000-
											Lockers	10-3120-10000- - (Lockers)	10-3120-10000-
											Gear Grid Lockers	10-3125-10000- - (Gear Grid Lockers)	10-3125-10000-
											Shade Canopies	10-3140-10000- - (Shade Canopies)	10-3140-10000-
											Shade Structures	10-3141-10000- - (Shade Structures)	10-3141-10000-
											Awnings	10-3145-10000- - (Awnings)	10-3145-10000-
											Carport Structure	10-3150-10000- - (Carport Structure)	10-3150-10000-
											Postal Specialties	10-3160-10000- - (Postal Specialties)	10-3160-10000-
											Storage Units	10-3180-10000- - (Storage Units)	10-3180-10000-
											Shelving (premanuf.)	10-3190-10000- - (Shelving (premanuf.))	10-3190-10000-
											Telephone Enclosure	10-3200-10000- - (Telephone Enclosure)	10-3200-10000-
											Wardrobe Accessories	10-3220-10000- - (Wardrobe Accessories)	10-3220-10000-
											Wall Hung F. Ext.	10-3230-10000- - (Wall Hung F. Ext.)	10-3230-10000-
											Fire Extinguishers & Cabinets	10-3240-10000- - (Fire Extinguishers & Cabinets)	10-3240-10000-
											Wall Safe	10-3250-10000- - (Wall Safe)	10-3250-10000-
											Floor Safe	10-3260-10000- - (Floor Safe)	10-3260-10000-
											Knox Box	10-3270-10000- - (Knox Box)	10-3270-10000-
											Orch. Pit Net	10-3280-10000- - (Orch. Pit Net)	10-3280-10000-
											Ironing Bd.	10-3290-10000- - (Ironing Bd.)	10-3290-10000-
											Abras. Stair Treads	10-3300-10000- - (Abras. Stair Treads)	10-3300-10000-
											Gun Lockers	10-3310-10000- - (Gun Lockers)	10-3310-10000-
											Louvers & Vents	10-3330-10000- - (Louvers & Vents)	10-3330-10000-
											Fabric Shade Scrn.	10-3350-10000- - (Fabric Shade Scrn.)	10-3350-10000-
											TV Wall Brackets	10-3400-10000- - (TV Wall Brackets)	10-3400-10000-
											Zone Map	10-3450-10000- - (Zone Map)	10-3450-10000-
											Decorative Clock	10-3500-10000- - (Decorative Clock)	10-3500-10000-
											Equipment Screens	10-3600-10000- - (Equipment Screens)	10-3600-10000-
											Install FOB Items	10-4000-10000- - (Install FOB Items)	10-4000-10000-
											Install Ladders	10-4003-10000- - (Install Ladders)	10-4003-10000-
											Install Safes/Vaults	10-4008-10000- - (Install Safes/Vaults)	10-4008-10000-
											Install Knox Box	10-4009-10000- - (Install Knox Box)	10-4009-10000-
											Install TV Brackets	10-4010-10000- - (Install TV Brackets)	10-4010-10000-
											Install Playground Equipment	10-4011-10000- - (Install Playground Equipment)	10-4011-10000-
											Install Equip. Screens	10-4012-10000- - (Install Equip. Screens)	10-4012-10000-
											Teller Window	11-0021-10000- - (Teller Window)	11-0021-10000-
											Vault Door	11-0022-10000- - (Vault Door)	11-0022-10000-
											Display Cases	11-0030-10000- - (Display Cases)	11-0030-10000-
											Dark Room Equipment	11-0050-10000- - (Dark Room Equipment)	11-0050-10000-
											Band Room Equip.	11-0060-10000- - (Band Room Equip.)	11-0060-10000-
											Kitchen (Cafe) Equipment	11-0080-10000- - (Kitchen (Cafe) Equipment)	11-0080-10000-
											Playground Equipment	11-0090-10000- - (Playground Equipment)	11-0090-10000-
											Bike Racks	11-0091-10000- - (Bike Racks)	11-0091-10000-
											Indoor Athletic Equipment	11-0100-10000- - (Indoor Athletic Equipment)	11-0100-10000-
											Scoreboard	11-0101-10000- - (Scoreboard)	11-0101-10000-
											Gym Curtain	11-0102-10000- - (Gym Curtain)	11-0102-10000-
											Industrial Equipment	11-0110-10000- - (Industrial Equipment)	11-0110-10000-
											Laboratory Equipment	11-0120-10000- - (Laboratory Equipment)	11-0120-10000-
											Laundry Equipment	11-0130-10000- - (Laundry Equipment)	11-0130-10000-
											Library Equipment	11-0140-10000- - (Library Equipment)	11-0140-10000-
											Loading Dock Equipment	11-0190-10000- - (Loading Dock Equipment)	11-0190-10000-
											Detention Equipment	11-0200-10000- - (Detention Equipment)	11-0200-10000-
											Residential Appliances	11-0210-10000- - (Residential Appliances)	11-0210-10000-
											Theater Equipment	11-0220-10000- - (Theater Equipment)	11-0220-10000-
											Stage Curtain	11-0221-10000- - (Stage Curtain)	11-0221-10000-
											Theater Seating	11-0222-10000- - (Theater Seating)	11-0222-10000-
											Portable Stage Equip.	11-0223-10000- - (Portable Stage Equip.)	11-0223-10000-
											Cafeteria Tables	11-0240-10000- - (Cafeteria Tables)	11-0240-10000-
											Agricult. Equip.	11-0250-10000- - (Agricult. Equip.)	11-0250-10000-
											Fuel Equipment	11-0300-10000- - (Fuel Equipment)	11-0300-10000-
											Vehicle Wash Equip.	11-0350-10000- - (Vehicle Wash Equip.)	11-0350-10000-
											Vehicle Service Equip.	11-0351-10000- - (Vehicle Service Equip.)	11-0351-10000-
											Unit Kitchens	11-0400-10000- - (Unit Kitchens)	11-0400-10000-
											Indoor Range	11-0500-10000- - (Indoor Range)	11-0500-10000-
											Kiln	12-2000-10000- - (Kiln)	12-2000-10000-
											Laboratory Casework & Equipment	12-3000-10000- - (Laboratory Casework & Equipment)	12-3000-10000-
											High Density Storage	12-3500-10000- - (High Density Storage)	12-3500-10000-
											FF&E	12-4000-10000- - (FF&E)	12-4000-10000-
											Infectious Controls	12-4500-10000- - (Infectious Controls)	12-4500-10000-
											Window Shades & Curtains	12-5000-10000- - (Window Shades & Curtains)	12-5000-10000-
											Wood Shutters	12-5300-10000- - (Wood Shutters)	12-5300-10000-
											Security Shutters	12-5350-10000- - (Security Shutters)	12-5350-10000-
											School Furniture	12-6700-10000- - (School Furniture)	12-6700-10000-
											Mattresses	12-6800-10000- - (Mattresses)	12-6800-10000-
											Entrance Mats & Frames	12-6900-10000- - (Entrance Mats & Frames)	12-6900-10000-
											Aud. Seating	12-7100-10000- - (Aud. Seating)	12-7100-10000-
											Bench Pews	12-7200-10000- - (Bench Pews)	12-7200-10000-
											Fixed Bleachers	12-7340-10000- - (Fixed Bleachers)	12-7340-10000-
											Telescoping Bleachers	12-7350-10000- - (Telescoping Bleachers)	12-7350-10000-
											Portable Risers	12-7400-10000- - (Portable Risers)	12-7400-10000-
											Channel Drains	13-2300-10000- - (Channel Drains)	13-2300-10000-
											Prefab Cooler / Freezer	13-4500-10000- - (Prefab Cooler / Freezer)	13-4500-10000-
											Pre-Engineered Metal Building	13-6010-10000- - (Pre-Engineered Metal Building)	13-6010-10000-
											Parking Canopies	13-6050-10000- - (Parking Canopies)	13-6050-10000-
											Aquarium	13-6100-10000- - (Aquarium)	13-6100-10000-
											Court Wall Panels	13-7011-10000- - (Court Wall Panels)	13-7011-10000-
											Swimming Pool	13-8500-10000- - (Swimming Pool)	13-8500-10000-
											Elevators	14-2000-10000- - (Elevators)	14-2000-10000-
											Passenger Elevator	14-2050-10000- - (Passenger Elevator)	14-2050-10000-
											Lifts	14-4000-10000- - (Lifts)	14-4000-10000-
											Trash Chutes	14-5650-10000- - (Trash Chutes)	14-5650-10000-
											Turn Tables	14-5700-10000- - (Turn Tables)	14-5700-10000-
											Crane	14-6000-10000- - (Crane)	14-6000-10000-
											Tower Crane	14-6200-10000- - (Tower Crane)	14-6200-10000-
											Fire Sprinkler Systems	21-1000-10000- - (Fire Sprinkler Systems)	21-1000-10000-
											Fire Alarm Monitoring	21-2000-10000- - (Fire Alarm Monitoring)	21-2000-10000-
											Fire Marshall Review Fees	21-3000-10000- - (Fire Marshall Review Fees)	21-3000-10000-
											Halon System	21-5500-10000- - (Halon System)	21-5500-10000-
											Plumbing Systems	22-1000-10000- - (Plumbing Systems)	22-1000-10000-
											Mechanical Start Up	22-1050-10000- - (Mechanical Start Up)	22-1050-10000-
											Geothermal System	23-2000-10000- - (Geothermal System)	23-2000-10000-
